execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,test_dir
3,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
4,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
5,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
6,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
7,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
8,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
9,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
10,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
1,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
2,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
3,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
4,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
5,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
6,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
7,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
8,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
9,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
10,chart,CHART-13b,13b,JarFiles/resources/targetedSoftware/CHART-bins/CHART-13b,chart,JarFiles/resources/logs/CHART/CHART-13b/CHART-13b.log,yes,13f,6,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/CHART-13b
1,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
2,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
3,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
4,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
5,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
6,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
7,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
8,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
9,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
10,lang,LANG-2b,2b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-2b,lang3,JarFiles/resources/logs/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-2b
1,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
2,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
3,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
4,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
5,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
6,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
7,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
8,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
9,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
10,lang,LANG-54b,54b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-54b,lang3,JarFiles/resources/logs/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-54b
1,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
2,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
3,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
4,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
5,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
6,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
7,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
8,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
9,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
10,lang,LANG-5b,5b,JarFiles/resources/targetedSoftware/LANG-bins/LANG-5b,lang3,JarFiles/resources/logs/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/LANG-5b
1,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
2,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
3,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
4,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
5,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
6,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
7,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
8,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
9,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
10,math,MATH-90b,90b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-90b,math3,JarFiles/resources/logs/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-90b
1,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
2,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
3,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
4,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
5,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
6,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
7,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
8,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
9,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
10,math,MATH-95b,95b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-95b,math3,JarFiles/resources/logs/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-95b
1,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
2,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
3,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
4,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
5,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
6,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
7,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
8,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
9,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
10,math,MATH-97b,97b,JarFiles/resources/targetedSoftware/MATH-bins/MATH-97b,math3,JarFiles/resources/logs/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MATH-97b
1,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
2,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
3,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
4,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
5,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
6,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
7,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
8,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
9,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
10,time,TIME-20b,20b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-20b,time,JarFiles/resources/logs/TIME/TIME-20b/TIME-20b.log,yes,20f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-20b
1,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
2,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
3,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
4,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
5,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
6,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
7,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
8,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
9,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
10,time,TIME-2b,2b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-2b,time,JarFiles/resources/logs/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-2b
1,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
2,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
3,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
4,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
5,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
6,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
7,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
8,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
9,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
10,time,TIME-8b,8b,JarFiles/resources/targetedSoftware/TIME-bins/TIME-8b,time,JarFiles/resources/logs/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/TIME-8b
1,es,ES-20333,2.3.5,JarFiles/resources/targetedSoftware/ES-bins/ES-2.3.5,elasticsearch,JarFiles/resources/logs/ES/ES-20333/ES-20333.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20333
